year,rating,id,title,imdb_id
1953,3,4854,The Big Heat,0045555
1953,1,7900,"The Beast from 20,000 Fathoms",0045546
1953,0,1883,Stalag 17,0046359
1953,1,4616,I Confess,0045897
1953,3,3125,Salome,0046269
1953,0,8466,"The 5,000 Fingers of Dr. T.",0045464
1953,3,9004,The earrings of Madame de...,0046022
1953,1,1444,Le Salaire de la Peur,0046268
1953,3,1118,Peter Pan,0046183
1953,0,5366,Fear and Desire,0045758
1953,0,6797,Glen or Glenda,0045826
1953,3,1554,Roman holiday,0046250
1953,1,7693,The Wild One,0047677
1953,1,3958,Mesa of Lost Women,0046066
1953,3,5998,Summer with Monika,0046345
1953,3,9290,House of Wax,0045888
1953,2,5973,Ugetsu,0046478
1953,3,3124,Miss Sadie Thompson,0046076
1953,2,8634,It Came from Outer Space,0045920
1953,3,5736,Pickup on South Street,0046187
1954,0,7346,Animal Farm,0047834
1954,2,5124,Attila,0046731
1954,3,4710,Late Chrysanthemuns,0046750
1954,1,8109,An American in Rome,0046705
1954,3,2294,Sabrina,0047437
1954,1,657,Touchez pas au grisbi,0046451
1954,1,2746,Knock on Wood,0047152
1954,3,2426,Hobson’s Choice,0047094
1954,0,3600,Shichinin no samurai,0047478
1954,1,2158,Them!,0047573
1954,3,2132,Rear Window,0047396
1954,3,8441,Carmen Jones,0046828
1954,1,5505,Gojira,0047034
1954,3,4048,Three Coins in the Fountain,0047580
1954,3,5356,Salt of the Earth,0047443
1954,0,1812,On the Waterfront,0047296
1954,2,3925,Executive Suite,0046963
1954,3,1351,Seven Brides for Seven Brothers,0047472
1954,2,1694,Johnny Guitar,0047136
1954,3,1391,White Christmas,0047673
1954,0,3337,Dial M for Murder,0046912
1954,1,3674,A Star Is Born,0047522
1954,3,9176,Jail Bait,0047127
1954,0,4883,Creature from the Black Lagoon,0046876
1954,0,1965,20000 Leagues Under the Sea,0046672
1954,2,3993,The Glenn Miller Story,0047030
1954,3,7610,Comicos,0045665
1954,3,9054,Miseria e nobilta,0047238
1954,3,3954,Journey to Italy,0046511
1954,2,586,Phffft,0047349
1954,3,7580,Uwasa no onna,0047638
1955,2,6055,Godzilla Raids Again,0048127
1955,2,8014,Not as a Stranger,0048432
1955,3,3739,We’re No Angels,0048801
1955,2,7360,The Trouble with Harry,0048750
1955,2,3339,The Big Combo,0047878
1955,3,2344,Diabolique,0046911
1955,3,2115,Guys and Dolls,0048140
1955,3,7878,Les grandes manoeuvres,0048133
1955,3,6481,The Glass Slipper,0048124
1955,3,878,The Night of the Hunter,0048424
1955,0,7262,The Prisoner,0048512
1955,3,1827,The Ladykillers,0048281
1955,3,5165,Summertime,0048673
1955,3,4442,Marty,0048356
1955,1,4896,The Seven Year Itch,0048605
1955,1,2926,Rebel Without a Cause,0048545
1955,1,3404,Rififi,0048021
1955,3,4754,Oklahoma!,0048445
1955,0,6468,This Island Earth,0047577
1955,2,1735,Sommarnattens leende (Smiles of a Summer Night),0048641
1955,3,5471,Pather Panchali,0048473
1955,3,4073,Bride of the Monster,0047898
1955,1,2552,The Dam Busters,0046889
1955,3,6615,My Sister Eileen,0048401
1955,3,782,To Catch a Thief,0048728
1955,3,3158,The Fast and the Furious,0046969
1955,1,5403,Killer’s Kiss,0048254
1955,3,1693,Daddy Long Legs,0047969
1955,0,4108,Tarantula,0048696
1955,3,7797,The Prodigal,0048517
1955,2,1170,Lady and the Tramp,0048280
1956,3,5470,Aparajito,0048956
1956,2,7442,The Man Who Knew Too Much,0049470
1956,2,1092,The King and I,0049408
1956,3,8398,Eyewitness,0049196
1956,3,7394,Calle mayor [Main Street],0049043
1956,3,3409,...And God Created Woman,0049189
1956,1,5938,Saboteur,0035279
1956,1,1545,The Iron Petticoat,0049369
1956,3,1216,The Bad Seed,0048977
1956,1,8358,The Unguarded Moment,0049904
1956,2,1559,The Spanish Gardener,0049787
1956,1,4402,Indestructible Man,0049363
1956,3,2861,War and Peace,0049934
1956,0,2904,Bigger Than Life,0049010
1956,3,4245,The Proud and Profane,0049640
1956,3,6641,High Society,0049314
1956,1,6064,Rodan,0049782
1956,3,6308,The Man Who Never Was,0049471
1956,3,2698,Invasion of the Body Snatchers,0049366
1956,2,2730,The Court Jester,0049096
1956,2,9055,La banda degli onesti,0048981
1956,3,2647,Gunslinger,0049287
1956,3,357,The Searchers,0049730
1956,3,4670,Bus Stop,0049038
1956,3,8314,Flowing,0049537
1956,2,3076,The Ten Commandments,0049833
1956,1,2219,The Wrong Man,0051207
1956,1,5414,The Killing,0049406
1956,3,8872,Sissi - The Young Empress,0049762
1956,0,2306,Forbidden Planet,0049223
1956,0,3981,Around the World in Eighty Days,0048960
1956,0,5555,Un condamne a mort s’est echappe ou Le vent souffle ou il veut,0049902
1957,0,2420,Fire Down Below,0050397
1957,0,1989,The Enemy Below,0050356
1957,3,9006,Danger stalks near,0050421
1957,1,2043,The Seventh Seal,0050976
1957,0,1660,Three Faces of Eve,0051077
1957,0,1291,The Incredible Shrinking Man,0050539
1957,1,2301,Sweet Smell of Success,0051036
1957,3,1747,Funny Face,0050419
1957,3,6624,The Mysterians,0050251
1957,0,8736,Kronos,0050610
1957,3,1015,The Cranes Are Flying,0050634
1957,3,8685,Island in the Sun,0050549
1957,1,1121,Old Yeller,0050798
1957,2,2578,Sayonara,0050933
1957,3,1765,Nights of Cabiria,0050783
1957,2,3429,An Affair to Remember,0050105
1957,2,7017,Kiss Them for Me,0050599
1957,0,2429,"Heaven Knows, Mr. Allison",0050490
1957,1,3994,Oedipus Rex,0050792
1957,1,4552,A Face in the Crowd,0050371
1957,2,965,The True Story of Jesse James,0051114
1957,3,4559,Sorority Girl,0050998
1957,3,7420,Amanecer en Puerta Oscura,0050116
1957,3,3007,The Prince and the Showgirl,0050861
1957,3,8321,El vampiro,0051151
1957,3,993,Desk Set,0050307
1957,2,7136,Forty Guns,0050407
1957,1,2981,The Bridge on the River Kwai,0050212
1957,2,2520,Smultronst&auml;llet (Wild Strawberries),0050986
1957,3,2160,Night of the Demon,0050766
1957,0,302,12 Angry Men,0050083
1957,0,7165,Throne of Blood,0050613
1957,1,4933,Witness for the Prosecution,0051201
1957,1,1800,Kanal,0050585
1957,3,2895,Tammy and the Bachelor,0051051
1957,0,1274,Paths of Glory,0050825
1958,0,7135,The Hidden Fortress,0051808
1958,3,3977,South Pacific,0052225
1958,1,4410,I Bury the Living,0051755
1958,3,8450,I Want To Live!,0051758
1958,0,1363,Run Silent Run Deep,0052151
1958,3,2823,Mon Oncle,0050706
1958,1,3146,Touch of Evil,0052311
1958,3,8344,Brink of Life,0052017
1958,3,3926,Separate Tables,0052182
1958,2,1255,The Vikings,0052365
1958,3,4211,Indiscreet,0051773
1958,0,3238,The Defiant Ones,0051525
1958,3,2585,The Wild Women of Wongo,0052394
1958,1,609,Vertigo,0052357
1958,0,1247,The Fabulous World of Jules Verne,0052374
1958,3,3321,Auntie Mame,0051383
1958,0,7054,Blood of the Vampire,0051422
1958,3,4849,The Inn of the Sixth Happiness,0051776
1958,3,6938,Love Is My Profession,0051579
1958,2,3056,Gigi,0051658
1958,2,2763,The Screaming Skull,0052169
1958,3,2476,Dracula (Horror of Dracula),0051554
1958,2,2281,The Fly,0051622
1958,3,6012,Cat on a Hot Tin Roof,0051459
1958,1,1364,Teacher’s Pet,0052278
1958,1,7606,It! The Terror from Beyond Space,0051786
1958,3,1572,M&auml;dchen in Uniform,0051964
1958,1,2373,The Day the Sky Exploded,0051951
1959,1,9161,Plan 9 from Outer Space,0052077
1959,1,1256,Journey to the Center of the Earth,0052948
1959,3,9379,The Bridge,0052654
1959,1,3608,The Great War,0052861
1959,1,6901,Rio Bravo,0053221
1959,0,6833,Apur Sansar,0052572
1959,3,2645,"Suddenly, Last Summer",0053318
1959,1,6645,Battle in Outer Space,0053388
1959,3,9209,Sleeping Beauty,0053285
1959,3,4523,The Bat,0052602
1959,3,1555,The Nun&#39;s Story,0053131
1959,1,2228,North By Northwest,0053125
1959,3,2023,Some Like It Hot,0053291
1959,0,236,The 400 Blows,0053198
1959,3,3525,Good Morning (Ohay&ocirc;),0053134
1959,3,6405,Gidget,0052847
1959,3,474,Sleeping Beauty,53285
1959,0,8677,"The World Flesh and The Devil, The",0053454
1959,1,4199,Anatomy of a Murder,0052561
1959,3,3119,Araya,0051372
1959,3,1419,Ben-Hur,0052618
1959,3,8392,Pillow Talk,0053172
1959,1,9169,Night of the Ghouls,0156843
1959,3,2095,Imitation of Life,0052918
1959,3,2796,The Giant Gila Monster,0052846
1959,3,3442,Come Dance with Me!,0053428
1959,1,3166,The Tingler,0053363
1959,3,1591,Darby O’Gill and the Little People,0052722
1959,3,4392,The Wasp Woman,0054462
1959,3,4050,Ghost of Dragstrip Hollow,0052844
1959,3,4373,House on Haunted Hill,0051744
1959,2,4065,A Bucket of Blood,0052655
1960,3,2144,Exodus,0053804
1960,2,6796,Peeping Tom,0054167
1960,3,8992,Conspiracy of Hearts,0053732
1960,0,1295,The Magnificent Seven,0054047
1960,0,799,A bout de souffle,0053472
1960,3,3634,The City of the Dead,0053719
1960,3,8275,The Brides of Dracula,0053677
1960,1,8566,School for Scoundrels,0054279
1960,2,1273,Spartacus,0054331
1960,3,2039,Psycho,0054215
1960,3,6756,La ciociara,0054749
1960,3,2950,Body in the Web,0054333
1960,3,5380,The Virgin Spring,0053976
1960,3,5123,The Story of Ruth,0054343
1960,3,4117,Make Mine Mink,0054049
1960,3,1995,The Apartment,0053604
1960,1,3294,Testament of Orpheus,0054377
1960,2,9026,Nerve on Sunday,0054198
1960,3,2808,Late Autumn,0053579
1960,2,2546,Let’s Make Love,0054022
1960,0,9338,The Time Machine,0054387
1960,3,1712,Inherit the Wind,0053946
1960,3,656,Les yeux sans visage,0053459
1960,3,5122,The Truth,0054452
1960,3,3286,Black Sunday,0054067
1960,3,3328,Jigoku (Hell or The Sinners of Hell),0154683
1960,0,6854,Le Trou,0054407
1960,2,2988,Rocco and His Brothers,0054248
1960,2,8367,Shoot the Piano Player,0054389
1960,3,6146,Wild River,0054476
1960,2,590,Where the Boys Are,0054469
1960,3,3827,Zazie dans le metro,0054494
1960,1,9207,First Spaceship on Venus,0053250
1960,2,6080,La Dolce Vita,0053779
1961,3,3724,Blue Hawaii,0054692
1961,2,1191,Breakfast at Tiffany’s,0054698
1961,3,3909,Paris Blues,0055278
1961,3,5485,A Raisin in the Sun,0055353
1961,1,6653,The Guns of Navarone,0054953
1961,0,7968,Through a Glass Darkly,0055499
1961,0,6539,A Woman Is a Woman,0055572
1961,3,1165,Underworld U.S.A.,0055571
1961,3,833,The Children&#39;s Hour,0054743
1961,3,6102,La Notte,0054130
1961,0,6448,Mothra,0055198
1961,3,5797,Snow White and the Three Stooges,0055458
1961,1,660,Yojimbo,0055630
1961,3,2560,West Side Story,0055614
1961,0,2797,The Beast of Yucca Flats,0054673
1961,3,7831,Accattone,0054599
1961,3,7344,The Curse of the Werewolf,0054777
1961,3,7798,"Leon Morin, Priest",0055082
1961,3,1365,The Misfits,0055184
1961,3,8019,The Innocents,0055018
1961,3,1171,One Hundred and One Dalmatians,0055254
1961,3,2392,"One, Two, Three",0055256
1961,3,4580,The Parent Trap,0055277
1961,0,1257,Mysterious Island,0055207
1961,0,1958,The Hustler,0054997
1961,2,9268,Lola,0055093
1961,0,1292,The Phantom Planet,0055294
1961,3,8676,Flame in the Streets,0054879
1961,3,4539,A Taste of Honey,0055506
1961,1,1546,El Cid,0054847
1961,3,4198,Splendor in the Grass,0055471
1962,0,7312,War of the Buttons,0054949
1962,0,3845,La Jetee,0056119
1962,2,2762,The Brain That Wouldn&#39;t Die,0052646
1962,3,1298,What Ever Happened to Baby Jane?,0056687
1962,3,2430,The Music Man,0056262
1962,2,7120,Boccaccio &acute;70,0055805
1962,1,237,Jules and Jim,0055032
1962,2,4513,That Touch of Mink,0056575
1962,3,8849,Vivre Sa Vie,0056663
1962,3,1613,The Day of the Triffids,0055894
1962,3,4481,Les dimanches de Ville d’Avray,0055910
1962,3,3829,The L-Shaped Room,0057239
1962,3,6332,Hatari!,0056059
1962,3,6516,The Loneliness of the Long Distance Runner,0056194
1962,3,1108,To Kill a Mockingbird,0056592
1962,3,7159,Advise &amp; Consent,0055728
1962,3,1279,Lolita,0056193
1962,0,3160,The Trial of Joan of Arc,0059616
1962,1,7440,Cartouche,0055832
1962,3,6119,King Kong vs. Godzilla,0056142
1962,1,4637,Dr. No,0055928
1962,1,2183,The Trial,0057427
1962,1,7588,Atraco a las tres,0055763
1962,3,2609,Cleo from 5 to 7,0055852
1962,3,5686,The Miracle Worker,0056241
1962,3,8673,Walk on the Wild Side,0056671
1962,0,1042,Lawrence of Arabia,0056172
1962,3,2591,Carnival of Souls,0055830
1962,1,691,Ivanovo detstvo,0056111
1962,3,3079,Gypsy,0056048
1962,1,1954,The Manchurian Candidate,0056218
1962,0,9106,The Longest Day,0056197
1962,2,4407,The Devil&#39;s Hand,0055902
1963,0,6460,Atragon,0057215
1963,2,607,Irma la Douce,0057187
1963,1,4951,X: The Man with the X-Ray Eyes,0057693
1963,0,3810,The Sword in the Stone,0057546
1963,3,5846,8&frac12;,0056801
1963,2,4331,The Kiss of the Vampire,0057226
1963,1,8648,Unearthly Stranger,0057623
1963,0,202,The Great Escape,0057115
1963,3,2772,Carry on Cabby,0056912
1963,3,4394,Dementia 13,0056983
1963,1,1251,55 Days at Peking,0056800
1963,2,1984,Charade,0056923
1963,3,4659,From Russia with Love,0057076
1963,3,9388,Cleopatra,0056937
1963,2,2549,Beach Party,0056860
1963,3,5379,The Silence,0057611
1963,3,5230,"Move Over, Darling",0057329
1963,3,7925,Suzanne’s Career,0056910
1963,1,8440,The Incredible Journey,0057180
1963,3,6988,The Servant,0057490
1963,1,3382,Contempt,0057345
1963,3,4347,Summer Magic,0057542
1963,1,6327,El verdugo,0057643
1963,3,3725,Bye Bye Birdie,0056891
1963,1,5712,The Raven,0057449
1963,3,4206,The Haunting,0057129
1963,3,4494,Tom Jones,0057590
1963,0,1990,Lord of the Flies,0057261
1963,0,2102,Shock Corridor,0057495
1963,3,6044,Sanjuro,0056443
1963,1,7969,Winter Light,0057358
1963,3,9226,It’s a Mad Mad Mad Mad World,0057193
1963,0,5772,The Guest,0058164
1963,3,2345,The Birds,0056869
1963,0,3939,Khaneh siah ast (The House is Black),0336693
1963,1,629,The Pink Panther,0057413
1963,1,1635,The Bakery Girl of Monceau,0056884
1963,3,6514,Summer Holiday,0057541
1964,1,6326,Godzilla vs. The Thing (Mothra vs. Godzilla),0058379
1964,3,7202,The Chalk Garden,0057933
1964,3,7236,Nikutai no mon [Gate of Flesh],0058409
1964,3,701,Mary Poppins,0058331
1964,1,1957,A Hard Day’s Night,0058182
1964,3,4501,"Ghidorah, the Three-Headed Monster",0058544
1964,0,3680,Viva Las Vegas,0058725
1964,3,2204,Band of Outsiders,0057869
1964,1,4673,Carry On Cleo,0057918
1964,1,4376,The Last Man on Earth,0058700
1964,0,341,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0057012
1964,1,661,Per un pugno di dollari (A Fisful of Dollars),0058461
1964,3,4356,The Umbrellas of Cherbourg,0058450
1964,3,5513,The Unsinkable Molly Brown,0058708
1964,3,7804,Seduced and abandoned,0058564
1964,3,4263,Dead Ringer,0057997
1964,1,3189,The Gospel According to St. Matthew,0058715
1964,1,6555,A shot in the dark,0058586
1964,3,1688,My Fair Lady,0058385
1964,2,1198,Der Geteilte Himmel (Divided Heaven),0058139
1964,0,3250,King &amp; Country,0058263
1964,2,2557,Bikini Beach,0057887
1964,1,1600,"Rudolph, the Red-Nosed Reindeer",0058536
1964,2,2720,Man’s Favorite Sport?,0058324
1964,0,1212,Woman in the Dunes,0058625
1964,3,4484,Code Name: Tiger,0058658
1964,3,6402,Marnie,0058329
1964,1,3569,Fail-Safe,0058083
1964,3,6112,Red Desert,0058003
1964,1,1254,The Long Ships,0057259
1964,2,2385,The Americanization of Emily,0057840
1964,3,2922,"Hush...Hush, Sweet Charlotte",0058213
1964,3,7399,La tia Tula,0058695
1964,1,1250,Bedtime Story,0057878
1964,1,1253,First Men in the Moon,0058100
1964,0,2483,Zulu,0058777
1964,1,4497,The Train,0059825
1964,1,3807,Goldfinger,0058150
1964,0,3327,Onibaba,0058430
1964,2,7991,The Time Travelers,0058659
1964,3,2766,Marriage Italian Style,0058335
1965,0,2075,Gulliver’s Travels Beyond the Moon,0059212
1965,0,9157,The Railrodder,0059631
1965,3,2186,Juliet of the Spirits,0059229
1965,2,2390,Thunderball,0059800
1965,1,3116,Alphaville,0058898
1965,3,7109,Devils of Darkness,0059100
1965,0,8204,How to Murder Your Wife,0058212
1965,1,6652,Frankenstein Conquers the World,0059205
1965,3,3649,"Faster, Pussycat! Kill! Kill!",0059170
1965,2,6428,Daikaiju Gamera,0059080
1965,3,8189,Mne dvadtsat let (I am twenty),0058361
1965,3,2389,A Study in Terror,0059764
1965,3,3475,Viva Maria!,0059956
1965,3,3828,The Pleasure Girls,0059607
1965,0,3432,The Flight of the Phoenix,0059183
1965,2,6346,Invasion of Astro-Monster,0059346
1965,0,6899,Kapurush,0059348
1965,3,601,The Sound of Music,0059742
1965,1,5884,Doctor Zhivago,0059113
1965,3,2487,That Darn Cat!,0059793
1965,3,2338,Repulsion,0059646
1965,3,3543,Inside Daisy Clover,0059314
1965,3,8694,A Patch of Blue,0059573
1965,3,3623,Darling,0059084
1965,3,5960,Bunny Lake Is Missing,0058997
1965,1,2569,The Ipcress File,0059319
1965,0,3413,For a Few Dollars More,0059578
1966,1,658,La battaglia di Algeri,0058946
1966,0,7415,La caza,0060223
1966,3,9419,Manos: The Hands of Fate,0060666
1966,3,2855,Cathy Come Home,0059020
1966,1,3706,Andrei Rublev,0060107
1966,3,3143,Georgy Girl,0060453
1966,1,9426,Lost Command,0060637
1966,1,4575,L’armata Brancaleone,0060125
1966,1,2696,A Big Hand for the Little Lady,0060165
1966,3,7030,The Plague of the Zombies,0060841
1966,3,589,Persona,0060827
1966,1,2140,Alfie,0060086
1966,1,1725,"The Good, the Bad and the Ugly",0060196
1966,1,6362,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",0060464
1966,1,7239,Tokyo Drifter,0061101
1966,0,2625,Fantastic Voyage,0060397
1966,3,5391,Torn Curtain,0061107
1966,1,2798,Who’s Afraid of Virginia Woolf?,0061184
1966,3,6897,Black Girl,0060758
1966,3,2308,End of August at the Hotel Ozone,0061879
1966,1,7033,Dracula: Prince of Darkness,0059127
1966,0,4862,How to Steal a Million,0060522
1966,3,2582,The Trouble with Angels,0061122
1966,1,7021,One Million Years B.C.,0060782
1966,0,6659,Daikaiju ketto: Gamera tai Barugon,0060446
1966,1,3092,The Sand Pebbles,0060934
1966,1,9468,"Who Are You, Polly Maggoo?",0060879
1966,1,3576,A Man for All Seasons,0060665
1966,1,2804,Jesse James Meets Frankenstein’s Daughter,0060558
1966,1,2838,The Fortune Cookie,0060424
1966,1,6433,Daimajin,0062851
1966,0,6910,Death Rides a Horse,0064208
1966,0,3671,Django,0060315
1966,0,6541,Wrath of Daimajin,0062853
1966,3,2701,The Group,0060479
1966,0,6471,Return of Daimajin,0062852
1966,3,2069,Daisies,0060959
1966,2,2845,Our Man Flint,0059557
1966,3,3087,Fahrenheit 451,0060390
1966,2,4057,Blood Bath,0060174
1966,0,2626,Blow-Up,0060176
1967,3,4722,The Fox,0062990
1967,1,2054,Marketa Lazarova,0063278
1967,3,6714,Uchu daikaiju Girara,0062411
1967,1,301,Cool Hand Luke,0061512
1967,2,2664,Casino Royale,0061452
1967,1,9124,Accident,0061328
1967,1,493,The Jungle Book,0061852
1967,1,4316,The Fearless Vampire Killers,0061655
1967,3,3597,Wait Until Dark,0062467
1967,3,5384,Smashing Time,0062281
1967,0,8633,A Time for Killing,0062373
1967,3,7586,The Young Girls of Rochefort,0062873
1967,1,4146,Le Samourai,0062229
1967,1,7242,Koroshi no rakuin [Branded to Kill],0061882
1967,1,2400,You Only Live Twice,0062512
1967,3,3712,Berserk,0061398
1967,0,2966,The Dirty Dozen,0061578
1967,1,7513,Peppermint Frappe,0062113
1967,3,3085,Belle de Jour,0061395
1967,3,3596,Two for the Road,0062407
1967,3,9078,A Countess from Hong Kong,0061523
1967,3,3500,Bedazzled,0061391
1967,2,616,The Graduate,0061722
1967,3,4519,Playtime,0062136
1967,3,7943,Barefoot in the Park,0061385
1967,0,6744,Daikaiju kuchusen: Gamera tai Gyaosu,0061695
1967,3,5171,Woman Times Seven,0062502
1967,0,4937,Asterix the Gaul (Asterix le Gaulois),0061369
1967,0,6374,Son of Godzilla,0061856
1967,3,2829,I Am Curious (Yellow),0061834
1967,3,3070,Valley of the Dolls,0062430
1967,1,4479,La collectionneuse,0061495
1967,3,2083,Bonnie and Clyde,0061418
1967,1,3241,In the Heat of the Night,0061811
1967,3,5222,Guess Who’s Coming to Dinner,0061735
1967,3,2431,Thoroughly Modern Millie,0062362
1967,0,2928,Elvira Madigan,0061620
1968,1,2226,Once Upon a Time in the West,0064116
1968,0,7673,Reconstruction,0063493
1968,3,8686,The Cat Has Nine Lives,0130141
1968,3,3826,Up the Junction,0062426
1968,2,8289,Dracula Has Risen from the Grave,0062909
1968,3,2652,The Party,0063415
1968,3,3878,The Bride Wore Black,0061955
1968,2,2104,Hellfighters,0063060
1968,0,6452,Il giorno della civetta,0063010
1968,1,599,Planet of the Apes,0063442
1968,3,3626,Carry On... Up the Khyber,0062782
1968,3,4045,Funny Girl,0062994
1968,0,7986,Ice Station Zebra,0063121
1968,1,7123,Bullitt,0062765
1968,1,5878,Hour of the Wolf,0063759
1968,3,8827,The Wrecking Crew,0065225
1968,3,2749,The Lion in Winter,0063227
1968,0,844,The Producers,0063462
1968,1,2757,If....,0063850
1968,2,2969,Hang ’Em High,0061747
1968,3,2092,Star!,0063642
1968,3,2157,Barbarella,0062711
1968,1,8543,Egri csillagok,0062925
1968,0,1815,Yellow Submarine,0063823
1968,3,1185,Where Eagles Dare,0065207
1968,0,919,2001: A Space Odyssey,0062622
1968,0,6394,Destroy All Monsters,0063172
1968,0,2925,Head,0063049
1968,3,3499,Night of the Living Dead,0063350
1968,3,857,Rosemary’s Baby,0063522
